date,entries
2019-08-02,12444.577197149643
2019-08-03,7590.220379146919
2019-08-04,6158.53317535545
2019-08-05,12039.561611374407
2019-08-06,12671.291469194313
2019-08-07,12779.516587677725
2019-08-08,12751.47393364929
2019-08-09,12378.61374407583
2019-08-10,7466.938388625593
2019-08-11,6214.912322274881
2019-08-12,11764.950236966824
2019-08-13,12325.6327014218
2019-08-14,12513.703791469194
2019-08-15,12625.661137440758
2019-08-16,12052.047393364928
2019-08-17,7148.739336492891
2019-08-18,5775.92654028436
2019-08-19,11245.27962085308
2019-08-20,12091.635071090048
2019-08-21,12133.395734597156
2019-08-22,12058.130331753555
2019-08-23,11610.297619047618
2019-08-24,7385.263033175355
2019-08-25,5878.381516587678
2019-08-26,11410.601895734597
2019-08-27,12361.063981042655
2019-08-28,12487.535545023697
2019-08-29,12529.485781990521
2019-08-30,11751.703791469194
2019-08-31,7296.644549763033
2019-09-01,6149.810426540284
2019-09-02,5556.571090047393
2019-09-03,12285.38625592417
2019-09-04,13153.158767772511
2019-09-05,13712.694312796208
2019-09-06,13500.725118483413
2019-09-07,7863.412322274881
2019-09-08,6393.087677725119
2019-09-09,13215.729857819906
2019-09-10,13996.68009478673
2019-09-11,14186.425178147269
2019-09-12,14244.038004750593
2019-09-13,13955.064133016627
2019-09-14,7866.66270783848
2019-09-15,6426.052256532066
2019-09-16,13267.327790973872
2019-09-17,14092.479809976247
2019-09-18,14368.235154394299
2019-09-19,14388.149643705463
2019-09-20,14261.612826603325
2019-09-21,8279.881235154395
2019-09-22,6609.028503562945
2019-09-23,13398.434679334918
2019-09-24,14277.391923990499
2019-09-25,14460.498812351543
2019-09-26,14520.185273159144
2019-09-27,14013.554502369669
2019-09-28,7999.90047393365
2019-09-29,6402.718009478673
2019-09-30,11293.101895734597
2019-10-01,12285.059241706162
2019-10-02,14133.992890995261
2019-10-03,14306.39336492891
2019-10-04,14252.682464454976
2019-10-05,8269.336492890996
2019-10-06,6436.523696682464
2019-10-07,13346.644549763034
2019-10-08,13682.021327014218
2019-10-09,11769.495260663507
2019-10-10,14220.206161137441
2019-10-11,14035.305687203792
2019-10-12,8081.431279620853
2019-10-13,6636.014218009479
2019-10-14,10031.471563981042
2019-10-15,13757.74644549763
2019-10-16,14068.24644549763
2019-10-17,14343.504739336493
2019-10-18,14251.8009478673
2019-10-19,8433.708530805687
2019-10-20,6265.831753554502
2019-10-21,13090.293838862559
2019-10-22,13831.834123222749
2019-10-23,14354.635071090048
2019-10-24,14588.452606635072
2019-10-25,14101.5663507109
2019-10-26,8293.13981042654
2019-10-27,5675.727488151659
2019-10-28,13330.635071090048
2019-10-29,14210.450236966824
2019-10-30,14345.421800947868
2019-10-31,13848.765402843603
2019-11-01,14206.971563981042
2019-11-02,8319.89336492891
2019-11-03,7037.452606635071
2019-11-04,13253.082938388625
2019-11-05,13160.741706161138
2019-11-06,14266.663507109004
2019-11-07,14371.329383886256
2019-11-08,13995.75355450237
2019-11-09,8194.559241706162
2019-11-10,6434.270142180095
2019-11-11,11011.52606635071
2019-11-12,13670.298578199052
2019-11-13,13826.642180094786
2019-11-14,13974.263033175355
2019-11-15,13884.65083135392
2019-11-16,8483.609004739337
2019-11-17,6297.632701421801
2019-11-18,12749.808056872038
2019-11-19,13884.924170616114
2019-11-20,14158.791469194313
2019-11-21,14226.457345971565
2019-11-22,13946.969194312796
2019-11-23,8088.609004739336
2019-11-24,5866.8293838862555
2019-11-25,12915.23933649289
2019-11-26,13880.812796208531
2019-11-27,12950.135071090048
2019-11-28,5703.746445497631
2019-11-29,7855.495260663507
2019-11-30,6894.4928909952605
2019-12-01,5425.405213270142
2019-12-02,11958.883886255924
2019-12-03,13565.722748815166
2019-12-04,14158.741706161138
2019-12-05,14424.338862559242
2019-12-06,14216.523696682465
2019-12-07,8821.227488151659
2019-12-08,6934.3293838862555
2019-12-09,12861.343601895735
2019-12-10,13880.31990521327
2019-12-11,14151.099526066351
2019-12-12,14387.654028436018
2019-12-13,14206.011876484561
2019-12-14,8653.805687203792
2019-12-15,7189.109004739336
2019-12-16,13019.690307328605
2019-12-17,13499.82269503546
2019-12-18,14025.661938534278
2019-12-19,13630.929078014184
2019-12-20,13435.232779097387
2019-12-21,8040.9716312056735
2019-12-22,6652.595744680851
2019-12-23,10872.430260047282
2019-12-24,9193.352245862885
2019-12-25,4374.208037825059
2019-12-26,8830.023640661939
2019-12-27,10166.106382978724
2019-12-28,7606.626477541371
2019-12-29,6415.007092198582
2019-12-30,9922.52718676123
2019-12-31,9629.260047281325
2020-01-01,5419.570422535211
2020-01-02,11737.018779342723
2020-01-03,11680.776470588235
2020-01-04,6607.785882352941
2020-01-05,5374.84705882353
2020-01-06,12288.576470588236
2020-01-07,12658.435294117648
2020-01-08,12770.016509433963
2020-01-09,12810.065882352941
2020-01-10,12735.197647058823
2020-01-11,7056.276995305165
2020-01-12,5413.704225352113
2020-01-13,12210.615023474178
2020-01-14,12682.859154929578
2020-01-15,12912.920187793427
2020-01-16,12900.7441314554
2020-01-17,12435.025821596244
2020-01-18,6081.967136150235
2020-01-19,5357.4847058823525
2020-01-20,7478.282352941176
2020-01-21,12423.329411764706
2020-01-22,12632.708920187793
2020-01-23,12725.077647058824
2020-01-24,12411.148235294118
2020-01-25,6104.629107981221
2020-01-26,5471.666666666667
2020-01-27,12246.528169014084
2020-01-28,13014.450704225352
2020-01-29,13112.471830985916
2020-01-30,13123.99765258216
2020-01-31,12603.546948356807
2020-02-01,6703.68544600939
2020-02-02,5220.2018779342725
2020-02-03,12509.542253521127
2020-02-04,12996.455399061033
2020-02-05,13175.286384976525
2020-02-06,13116.88028169014
2020-02-07,12778.666666666666
2020-02-08,6889.011737089202
2020-02-09,5268.173708920188
2020-02-10,12495.359154929578
2020-02-11,12992.030516431925
2020-02-12,12934.697183098591
2020-02-13,13142.767605633802
2020-02-14,12713.345070422536
2020-02-15,6521.967136150235
2020-02-16,5420.619718309859
2020-02-17,7426.840375586855
2020-02-18,11925.80985915493
2020-02-19,12406.18309859155
2020-02-20,12291.941314553991
2020-02-21,11916.265258215963
2020-02-22,6818.659624413145
2020-02-23,5303.150234741784
2020-02-24,12504.016431924883
2020-02-25,12895.368544600939
2020-02-26,12980.387323943662
2020-02-27,13135.535211267606
2020-02-28,12727.70588235294
2020-02-29,6651.434272300469
2020-03-01,5142.680751173709
2020-03-02,12349.706572769954
2020-03-03,12751.300469483567
2020-03-04,12740.471830985916
2020-03-05,12733.88262910798
2020-03-06,12175.084507042253
2020-03-07,6491.854460093897
2020-03-08,5000.032863849765
2020-03-09,11550.429577464789
2020-03-10,11331.93427230047
2020-03-11,10932.032863849765
2020-03-12,9694.645539906103
2020-03-13,8160.584507042254
2020-03-14,3901.9718309859154
2020-03-15,2713.3732394366198
2020-03-16,5162.793427230047
2020-03-17,4256.103286384977
2020-03-18,3876.523474178404
2020-03-19,3399.8826291079813
2020-03-20,3130.521126760563
2020-03-21,1489.4201877934272
2020-03-22,994.9577464788732
2020-03-23,1729.605633802817
2020-03-24,1799.9178403755868
2020-03-25,1675.7535211267605
2020-03-26,1655.8286384976525
2020-03-27,1590.1035294117646
2020-03-28,815.4070588235294
2020-03-29,648.8211764705883
2020-03-30,1322.4517647058824
2020-03-31,1251.2682352941176
2020-04-01,1247.9011764705883
2020-04-02,1181.1811764705883
2020-04-03,1176.1129411764705
2020-04-04,687.1408450704225
2020-04-05,559.1291079812206
2020-04-06,1083.413145539906
2020-04-07,1057.31220657277
2020-04-08,1040.9014084507041
2020-04-09,986.9953051643192
2020-04-10,977.3458823529412
2020-04-11,628.7652582159625
2020-04-12,490.49295774647885
2020-04-13,888.1502347417841
2020-04-14,1048.7464788732395
2020-04-15,1023.8474178403756
2020-04-16,1027.3075117370893
2020-04-17,1058.3075117370893
2020-04-18,630.5117370892019
2020-04-19,557.8122065727699
2020-04-20,1072.488262910798
2020-04-21,1035.8591549295775
2020-04-22,1122.9507042253522
2020-04-23,1102.424882629108
2020-04-24,1079.4107981220657
2020-04-25,723.4647887323944
2020-04-26,544.1901408450705
2020-04-27,1126.5492957746478
2020-04-28,1189.469483568075
2020-04-29,1164.7863849765258
2020-04-30,1139.3920187793428
2020-05-01,1210.387323943662
2020-05-02,800.037558685446
2020-05-03,641.8427230046948
2020-05-04,1248.2042253521126
2020-05-05,1269.650234741784
2020-05-06,1236.056338028169
2020-05-07,1297.8356807511736
2020-05-08,1274.3215962441313
2020-05-09,771.7746478873239
2020-05-10,664.6150234741784
2020-05-11,1258.7347417840376
2020-05-12,1337.3028169014085
2020-05-13,1367.3920187793428
2020-05-14,1371.7276995305165
2020-05-15,1419.6807511737088
2020-05-16,871.5070422535211
2020-05-17,701.0305164319249
2020-05-18,1435.3826291079813
2020-05-19,1471.4295774647887
2020-05-20,1501.0164319248827
2020-05-21,1508.9107981220657
2020-05-22,1518.3755868544602
2020-05-23,810.9835680751173
2020-05-24,768.6854460093897
2020-05-25,947.206572769953
2020-05-26,1570.7957746478874
2020-05-27,1613.218309859155
2020-05-28,1571.8544600938967
2020-05-29,1571.0823529411764
2020-05-30,1013.4577464788732
2020-05-31,824.2511737089202
2020-06-01,1636.7159624413146
2020-06-02,1646.1760563380283
2020-06-03,1625.2136150234742
2020-06-04,1725.5469483568074
2020-06-05,1674.5258215962442
2020-06-06,1093.826291079812
2020-06-07,896.4976525821596
2020-06-08,1909.774647887324
2020-06-09,1994.3192488262912
2020-06-10,2027.0258215962442
2020-06-11,1937.2159624413146
2020-06-12,2114.6854460093896
2020-06-13,1272.5727699530516
2020-06-14,1007.9859154929577
2020-06-15,2112.5962441314555
2020-06-16,2190.593896713615
2020-06-17,2230.237089201878
2020-06-18,2211.0704225352115
2020-06-19,2302.3967136150236
2020-06-20,1339.1267605633802
2020-06-21,1048.8333333333333
2020-06-22,2342.0469483568077
2020-06-23,2456.2652582159626
2020-06-24,2492.605633802817
2020-06-25,2523.5985915492956
2020-06-26,2566.0657276995307
2020-06-27,1428.8192488262912
2020-06-28,1240.1103286384975
2020-06-29,2574.4530516431923
2020-06-30,2606.6173708920187
2020-07-01,2611.924882629108
2020-07-02,2714.2230046948357
2020-07-03,1974.7394366197184
2020-07-04,1366.9319248826291
2020-07-05,1229.2136150234742
2020-07-06,2527.5093896713615
2020-07-07,2690.699530516432
2020-07-08,2726.5915492957747
2020-07-09,2806.2018779342725
2020-07-10,2395.669014084507
2020-07-11,1598.1103286384975
2020-07-12,1429.9953051643192
2020-07-13,2722.4201877934274
2020-07-14,2873.800469483568
2020-07-15,2878.330985915493
2020-07-16,2879.5
2020-07-17,2780.2159624413143
2020-07-18,1780.612676056338
2020-07-19,1328.8708920187794
2020-07-20,2672.9014084507044
2020-07-21,2856.1361502347418
2020-07-22,2832.8403755868544
2020-07-23,2838.7717647058826
2020-07-24,2794.665882352941
2020-07-25,1834.8732394366198
2020-07-26,1365.2441314553992
2020-07-27,2763.0164319248825
2020-07-28,2847.1197183098593
2020-07-29,2961.974178403756
2020-07-30,2898.4859154929577
2020-07-31,2893.8258823529413
2020-08-01,1889.281690140845
2020-08-02,1331.9577464788733
2020-08-03,2910.556338028169
2020-08-04,2363.675294117647
2020-08-05,3069.145882352941
2020-08-06,3028.435294117647
2020-08-07,2927.272941176471
2020-08-08,1871.8427230046948
2020-08-09,1478.2394366197184
2020-08-10,2914.6830985915494
2020-08-11,3006.3028169014083
2020-08-12,2955.457746478873
2020-08-13,2936.518779342723
2020-08-14,3069.913145539906
2020-08-15,1910.7276995305165
2020-08-16,1247.8564705882352
2020-08-17,2969.014117647059
2020-08-18,3106.9082352941177
2020-08-19,2920.4423529411765
2020-08-20,3185.3717647058825
2020-08-21,3128.490566037736
2020-08-22,1952.1478873239437
2020-08-23,1489.1009389671362
2020-08-24,2972.549295774648
2020-08-25,3049.8356807511736
2020-08-26,3185.152582159624
2020-08-27,3076.0117370892017
2020-08-28,3123.443661971831
2020-08-29,1743.3741176470587
2020-08-30,1658.518779342723
2020-08-31,3178.612676056338
2020-09-01,3333.220657276995
2020-09-02,3367.8333333333335
2020-09-03,3458.894366197183
2020-09-04,3530.308235294118
2020-09-05,2242.87558685446
2020-09-06,1812.8028169014085
2020-09-07,1962.0023474178404
2020-09-08,3522.786384976526
2020-09-09,3649.0469483568077
2020-09-10,3484.68779342723
2020-09-11,3795.7223529411763
2020-09-12,2375.455399061033
2020-09-13,1755.7605633802816
2020-09-14,3622.9882629107983
2020-09-15,3770.943661971831
2020-09-16,3772.1431924882627
2020-09-17,3785.0046948356808
2020-09-18,3830.4413145539907
2020-09-19,2474.8215962441313
2020-09-20,1811.556338028169
2020-09-21,3649.194835680751
2020-09-22,3808.9084507042253
2020-09-23,3902.889671361502
2020-09-24,3869.5962441314555
2020-09-25,3930.305164319249
2020-09-26,2442.7464788732395
2020-09-27,1855.4929577464789
2020-09-28,3348.173708920188
2020-09-29,3740.093896713615
2020-09-30,3909.5140845070423
2020-10-01,4055.6338028169016
2020-10-02,3990.3544600938967
2020-10-03,2539.089201877934
2020-10-04,1861.9178403755868
2020-10-05,3771.345070422535
2020-10-06,3943.288732394366
2020-10-07,3963.5727699530516
2020-10-08,4013.8333333333335
2020-10-09,4017.9835680751175
2020-10-10,2534.56338028169
2020-10-11,1844.894366197183
2020-10-12,2889.7347417840374
2020-10-13,3839.1009389671362
2020-10-14,4092.221176470588
2020-10-15,4118.211764705882
2020-10-16,3707.945882352941
2020-10-17,2607.258215962441
2020-10-18,1952.8098591549297
2020-10-19,3845.2934272300467
2020-10-20,3976.476525821596
2020-10-21,4038.774647887324
2020-10-22,4048.657276995305
2020-10-23,4065.6188235294117
2020-10-24,2542.788732394366
2020-10-25,1903.2417840375588
2020-10-26,3770.5727699530516
2020-10-27,4040.007042253521
2020-10-28,4045.7952941176472
2020-10-29,3790.6894117647057
2020-10-30,3901.2447058823527
2020-10-31,2518.0093896713615
2020-11-01,1667.0234741784038
2020-11-02,3868.913145539906
2020-11-03,3554.319248826291
2020-11-04,3752.4906103286385
2020-11-05,3965.8568075117373
2020-11-06,4025.2723004694835
2020-11-07,2634.9647887323945
2020-11-08,1993.2464788732395
2020-11-09,3871.0117370892017
2020-11-10,4058.1623529411763
2020-11-11,3555.1788235294116
2020-11-12,3903.3670588235295
2020-11-13,3944.4834905660377
2020-11-14,2580.5352112676055
2020-11-15,1764.24882629108
2020-11-16,3834.0985915492956
2020-11-17,3935.0140845070423
2020-11-18,3920.518779342723
2020-11-19,3845.110328638498
2020-11-20,3915.3521126760565
2020-11-21,2455.8615023474176
2020-11-22,1756.8427230046948
2020-11-23,3605.955399061033
2020-11-24,3804.8517647058825
2020-11-25,3692.985849056604
2020-11-26,1450.5825471698113
2020-11-27,2740.0235849056603
2020-11-28,2207.4530516431923
2020-11-29,1771.018779342723
2020-11-30,3209.788732394366
2020-12-01,3742.9859154929577
2020-12-02,3722.737089201878
2020-12-03,3801.6431924882627
2020-12-04,3701.136470588235
2020-12-05,2125.1009389671362
2020-12-06,1859.5458823529411
2020-12-07,3620.5788235294117
2020-12-08,3732.0917647058823
2020-12-09,3716.8564705882354
2020-12-10,3836.736470588235
2020-12-11,3843.903529411765
2020-12-12,2322.84
2020-12-13,1921.804705882353
2020-12-14,3462.3882352941177
2020-12-15,3875.5129411764706
2020-12-16,3437.3458823529413
2020-12-17,2343.5011764705882
2020-12-18,3706.3514150943397
2020-12-19,2358.6070588235293
2020-12-20,1739.524705882353
2020-12-21,3708.6
2020-12-22,3796.475294117647
2020-12-23,3817.2376470588233
2020-12-24,2858.6188235294117
2020-12-25,1020.1364705882353
2021-01-01,1338.7505882352941
2021-01-02,2057.8070588235296
2021-01-03,1394.6329411764707
2021-01-04,3366.7717647058826
2021-01-05,3466.5035294117647
2021-01-06,3488.0188235294117
2021-01-07,3464.76
2021-01-08,3484.4478672985783
2021-01-09,2061.075294117647
2021-01-10,1590.284705882353
2021-01-11,3372.3670588235295
2021-01-12,3523.6721698113206
2021-01-13,3528.933962264151
2021-01-14,3529.8938679245284
2021-01-15,3475.2600472813238
2021-01-16,2049.32
2021-01-17,1643.9788235294118
2021-01-18,2690.9670588235294
2021-01-19,3502.0941176470587
2021-01-20,3360.9364705882354
2021-01-21,3530.9646226415093
2021-01-22,3556.0495283018868
2021-01-23,2049.247058823529
2021-01-24,1527.0164705882353
2021-01-25,3401.263529411765
2021-01-26,3324.0329411764706
2021-01-27,3539.5529411764705
2021-01-28,3510.4423529411765
2021-01-29,3196.9482352941177
2021-01-30,1925.9317647058824
2021-01-31,1494.7717647058823
2021-02-01,1297.1576470588236
2021-02-02,2137.8682352941178
2021-02-03,3587.68
2021-02-04,3757.849411764706
2021-02-05,3646.665882352941
2021-02-06,2323.0635294117646
2021-02-07,1353.0188235294117
2021-02-08,3466.934117647059
2021-02-09,3524.5835294117646
2021-02-10,3692.863529411765
2021-02-11,3596.1792452830186
2021-02-12,3525.3514150943397
2021-02-13,2195.171764705882
2021-02-14,1703.4
2021-02-15,2535.364705882353
2021-02-16,3429.8258823529413
2021-02-17,3648.6745283018868
2021-02-18,2922.132075471698
2021-02-19,3242.1394799054374
2021-02-20,2221.96
2021-02-21,1686.4023529411766
2021-02-22,3339.9058823529413
2021-02-23,3642.16
2021-02-24,3788.5011764705882
2021-02-25,3769.8258823529413
2021-02-26,3764.458823529412
2021-02-27,2151.1317647058822
2021-02-28,1673.0635294117646
2021-03-01,3589.691764705882
2021-03-02,3668.230588235294
2021-03-03,3852.684705882353
2021-03-04,3774.0988235294117
2021-03-05,3755.6541176470587
2021-03-06,2327.7341176470586
2021-03-07,1784.169411764706
2021-03-08,3601.025882352941
2021-03-09,3803.2447058823527
2021-03-10,3825.303529411765
2021-03-11,3896.3411764705884
2021-03-12,3910.190588235294
2021-03-13,2478.8517647058825
2021-03-14,1861.6729411764707
2021-03-15,3607.945882352941
2021-03-16,3740.8611764705884
2021-03-17,3859.524705882353
2021-03-18,3684.783529411765
2021-03-19,3894.7858823529414
2021-03-20,2543.2188235294116
2021-03-21,1968.4988235294118
2021-03-22,3736.783529411765
2021-03-23,3891.9270588235295
2021-03-24,3792.8211764705884
2021-03-25,3963.1341176470587
2021-03-26,3935.76
2021-03-27,2655.105882352941
2021-03-28,1603.345882352941
2021-03-29,3591.6141176470587
2021-03-30,3868.0470588235294
2021-03-31,3722.0517647058823
2021-04-01,3768.025882352941
2021-04-02,3548.338823529412
2021-04-03,2553.8870588235295
2021-04-04,1842.4988235294118
2021-04-05,3742.7482352941174
2021-04-06,3985.435294117647
2021-04-07,4063.929411764706
2021-04-08,4118.390588235294
2021-04-09,4094.510588235294
2021-04-10,2676.675294117647
2021-04-11,1757.964705882353
2021-04-12,3783.2023529411763
2021-04-13,4110.948235294118
2021-04-14,4116.225882352941
2021-04-15,3885.5364705882353
2021-04-16,4166.510588235295
2021-04-17,2709.783529411765
2021-04-18,2059.044705882353
2021-04-19,3913.5129411764706
2021-04-20,4220.658823529412
2021-04-21,3999.5011764705882
2021-04-22,4127.164705882353
2021-04-23,4235.127058823529
2021-04-24,2854.7764705882355
2021-04-25,1876.2258823529412
2021-04-26,3998.4988235294118
2021-04-27,4139.296470588235
2021-04-28,4294.350588235294
2021-04-29,4093.964705882353
2021-04-30,4283.896470588235
2021-05-01,2840.1482352941175
2021-05-02,2152.84
2021-05-03,4001.5929411764705
2021-05-04,4276.395294117647
2021-05-05,4167.343529411764
2021-05-06,4407.190588235294
2021-05-07,4426.491764705882
2021-05-08,2717.621176470588
2021-05-09,2088.0988235294117
2021-05-10,4022.8517647058825
2021-05-11,4316.52705882353
2021-05-12,4368.52705882353
2021-05-13,4288.9223529411765
2021-05-14,4462.35294117647
2021-05-15,3042.9129411764707
2021-05-16,2231.964705882353
2021-05-17,4061.110588235294
2021-05-18,4295.23294117647
2021-05-19,4491.296470588235
2021-05-20,4503.4094117647055
2021-05-21,4567.771764705883
2021-05-22,3046.6141176470587
2021-05-23,2333.8729411764707
2021-05-24,4239.414117647058
2021-05-25,4499.385882352941
2021-05-26,4504.523584905661
2021-05-27,4647.292452830188
2021-05-28,4382.332547169812
2021-05-29,2576.6988235294116
2021-05-30,1990.830588235294
2021-05-31,2656.1294117647058
2021-06-01,4507.929411764706
2021-06-02,4630.108235294118
2021-06-03,4415.957647058824
2021-06-04,4520.346698113208
2021-06-05,3281.315294117647
2021-06-06,2490.1741176470587
2021-06-07,4395.854117647059
2021-06-08,4468.588235294118
2021-06-09,4695.416470588235
2021-06-10,4828.167058823529
2021-06-11,4772.649411764706
2021-06-12,3242.2141176470586
2021-06-13,2521.3976470588236
2021-06-14,4380.289411764706
2021-06-15,4816.435294117647
2021-06-16,4905.350588235294
2021-06-17,4950.915294117647
2021-06-18,4894.487058823529
2021-06-19,3228.2235294117645
2021-06-20,2521.2494117647057
2021-06-21,4439.536470588236
2021-06-22,4569.496470588235
2021-06-23,4924.117647058823
2021-06-24,4913.482352941176
2021-06-25,4916.485849056604
2021-06-26,3334.727058823529
2021-06-27,2737.7341176470586
2021-06-28,4370.197647058823
2021-06-29,4509.178823529412
2021-06-30,4494.731764705883
2021-07-01,4402.032941176471
2021-07-02,4397.84
2021-07-03,2827.430588235294
2021-07-04,2637.0376470588235
2021-07-05,2795.423529411765
2021-07-06,4452.251764705882
2021-07-07,4676.162352941176
2021-07-08,4548.693396226415
2021-07-09,4397.3490566037735
2021-07-10,3182.1741176470587
2021-07-11,2428.1929411764704
